product_name,size,milk,whip,serv_size_m_l,calories,total_fat_g,saturated_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,fiber_g,sugar_g,caffeine_mg,calories_per_ml,sugar_to_calorie_ratio,Beverage_Category
Strawberries & Crème Frappuccino Blended,grande,2%,0,473,250,2.5,1.5,0.1,10,200,53,0,51,0,0.5285412262156448,0.204,Frappuccino
Strawberries & Crème Frappuccino Blended,grande,2%,1,473,360,14.0,8.0,0.4,50,210,56,0,54,0,0.7610993657505285,0.15,Frappuccino
Strawberries & Crème Frappuccino Blended,grande,Whole,0,473,260,4.0,2.0,0.1,10,200,53,0,51,0,0.5496828752642706,0.19615384615384615,Frappuccino
Strawberries & Crème Frappuccino Blended,grande,Whole,1,473,370,15.0,9.0,0.4,55,210,56,0,54,0,0.7822410147991543,0.14594594594594595,Frappuccino
Strawberries & Crème Frappuccino Blended,grande,Soy,0,473,240,2.0,0.2,0.0,0,190,51,1,49,0,0.507399577167019,0.20416666666666666,Frappuccino
Strawberries & Crème Frappuccino Blended,grande,Soy,1,473,350,13.0,7.0,0.3,40,200,54,1,51,0,0.7399577167019028,0.1457142857142857,Frappuccino
Strawberries & Crème Frappuccino Blended,grande,Coconut,0,473,230,2.5,2.5,0.0,0,190,51,0,49,0,0.48625792811839325,0.21304347826086956,Frappuccino
Strawberries & Crème Frappuccino Blended,grande,Coconut,1,473,340,14.0,9.0,0.3,40,200,54,0,53,0,0.718816067653277,0.15588235294117647,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,Nonfat,0,709,300,0.2,0.1,0.0,5,270,70,0,68,0,0.4231311706629055,0.22666666666666666,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,Nonfat,1,709,420,11.0,7.0,0.3,45,280,73,0,70,0,0.5923836389280677,0.16666666666666666,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,2%,0,709,330,3.5,2.0,0.1,15,280,69,0,68,0,0.46544428772919605,0.20606060606060606,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,2%,1,709,450,15.0,9.0,0.5,55,290,73,0,70,0,0.6346967559943583,0.15555555555555556,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,Whole,0,709,350,6.0,3.0,0.2,15,270,69,0,68,0,0.4936530324400564,0.19428571428571428,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,Whole,1,709,460,17.0,10.0,0.5,60,280,73,0,70,0,0.6488011283497884,0.15217391304347827,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,Soy,0,709,310,3.0,0.4,0.0,0,260,67,1,63,0,0.43723554301833567,0.2032258064516129,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,Soy,1,709,430,14.0,7.0,0.3,40,270,70,1,66,0,0.6064880112834978,0.15348837209302327,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,Coconut,0,709,300,3.5,3.5,0.0,0,260,67,1,65,0,0.4231311706629055,0.21666666666666667,Frappuccino
Strawberries & Crème Frappuccino Blended,venti,Coconut,1,709,420,15.0,10.0,0.3,40,370,70,1,68,0,0.5923836389280677,0.1619047619047619,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,Nonfat,0,354,170,0.1,0.1,0.0,0,160,39,0,38,0,0.480225988700565,0.2235294117647059,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,Nonfat,1,354,250,8.0,5.0,0.2,30,170,41,0,40,0,0.7062146892655368,0.16,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,2%,0,354,190,2.0,1.0,0.1,10,170,39,0,38,0,0.536723163841808,0.2,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,2%,1,354,270,10.0,6.0,0.3,40,170,41,0,39,0,0.7627118644067796,0.14444444444444443,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,Whole,0,354,200,3.5,2.0,0.1,10,160,39,0,38,0,0.5649717514124294,0.19,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,Whole,1,354,280,11.0,7.0,0.3,40,170,41,0,39,0,0.7909604519774012,0.1392857142857143,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,Soy,0,354,180,1.5,0.2,0.0,0,160,37,1,35,0,0.5084745762711864,0.19444444444444445,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,Soy,1,354,260,10.0,5.0,0.2,30,160,39,1,37,0,0.7344632768361582,0.1423076923076923,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,Coconut,0,354,170,2.5,2.0,0.0,0,160,37,0,36,0,0.480225988700565,0.21176470588235294,Frappuccino
Vanilla Bean Crème Frappuccino Blended,tall,Coconut,1,354,250,10.0,7.0,0.2,30,160,39,0,38,0,0.7062146892655368,0.152,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,Nonfat,0,473,240,0.1,0.1,0.0,8,230,56,0,55,0,0.507399577167019,0.22916666666666666,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,Nonfat,1,473,360,11.0,7.0,0.3,45,240,60,0,57,0,0.7610993657505285,0.15833333333333333,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,2%,0,473,270,3.0,1.5,0.1,10,240,56,0,55,0,0.5708245243128964,0.2037037037037037,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,2%,1,473,380,14.0,8.0,0.4,55,250,59,0,57,0,0.8033826638477801,0.15,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,Whole,0,473,280,4.5,2.5,0.1,15,230,56,0,55,0,0.5919661733615222,0.19642857142857142,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,Whole,1,473,400,16.0,10.0,0.5,55,240,59,0,57,0,0.8456659619450317,0.1425,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,Soy,0,473,250,2.5,0.3,0.0,0,220,54,1,51,0,0.5285412262156448,0.204,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,Soy,1,473,370,13.0,7.0,0.3,40,230,57,1,54,0,0.7822410147991543,0.14594594594594595,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,Coconut,0,473,240,3.0,3.0,0.0,0,220,54,0,52,0,0.507399577167019,0.21666666666666667,Frappuccino
Vanilla Bean Crème Frappuccino Blended,grande,Coconut,1,473,360,14.0,10.0,0.3,40,240,57,0,56,0,0.7610993657505285,0.15555555555555556,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,Nonfat,0,709,320,0.2,0.1,0.0,5,300,73,0,71,0,0.4513399153737659,0.221875,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,Nonfat,1,709,430,11.0,7.0,0.3,45,310,76,0,73,0,0.6064880112834978,0.1697674418604651,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,2%,0,709,350,4.0,2.0,0.1,15,310,73,0,71,0,0.4936530324400564,0.20285714285714285,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,2%,1,709,460,15.0,9.0,0.5,55,320,76,0,73,0,0.6488011283497884,0.15869565217391304,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,Whole,0,709,370,7.0,4.0,0.2,20,300,73,0,71,0,0.5218617771509168,0.1918918918918919,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,Whole,1,709,490,18.0,11.0,0.5,60,310,76,0,73,0,0.691114245416079,0.1489795918367347,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,Soy,0,709,330,3.0,0.4,0.0,0,290,69,1,66,0,0.46544428772919605,0.2,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,Soy,1,709,440,14.0,7.0,0.3,40,300,73,1,68,0,0.6205923836389281,0.15454545454545454,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,Coconut,0,709,310,4.5,4.0,0.0,0,290,69,0,67,0,0.43723554301833567,0.2161290322580645,Frappuccino
Vanilla Bean Crème Frappuccino Blended,venti,Coconut,1,709,430,15.0,11.0,0.3,40,300,73,0,70,0,0.6064880112834978,0.16279069767441862,Frappuccino
Caramel Apple Spice,short,None,0,236,140,0.0,0.0,0.0,0,10,35,0,33,0,0.5932203389830508,0.2357142857142857,Other
Caramel Apple Spice,short,None,1,236,210,6.0,3.5,0.2,20,20,40,0,37,0,0.8898305084745762,0.1761904761904762,Other
Caramel Apple Spice,tall,None,0,354,210,0.0,0.0,0.0,0,15,53,0,49,0,0.5932203389830508,0.23333333333333334,Other
Caramel Apple Spice,tall,None,1,354,300,7.0,4.5,0.2,25,30,59,0,55,0,0.847457627118644,0.18333333333333332,Other
Caramel Apple Spice,grande,None,0,473,280,0.0,0.0,0.0,0,20,70,0,65,0,0.5919661733615222,0.23214285714285715,Other
Caramel Apple Spice,grande,None,1,473,380,8.0,5.0,0.2,30,35,76,0,71,0,0.8033826638477801,0.1868421052631579,Other
Caramel Apple Spice,venti,None,0,591,360,0.0,0.0,0.0,0,25,89,0,83,0,0.6091370558375635,0.23055555555555557,Other
Caramel Apple Spice,venti,None,1,591,450,8.0,5.0,0.2,30,40,95,0,88,0,0.7614213197969543,0.19555555555555557,Other
Hot Chocolate,short,Nonfat,0,236,140,1.5,1.0,0.0,5,70,26,2,23,15,0.5932203389830508,0.16428571428571428,Other
Hot Chocolate,short,Nonfat,1,236,200,6.0,4.0,0.2,20,95,29,2,24,15,0.847457627118644,0.12,Other
Hot Chocolate,short,2%,0,236,170,4.5,3.0,0.1,15,80,26,2,22,15,0.7203389830508474,0.12941176470588237,Other
Hot Chocolate,short,2%,1,236,230,10.0,6.0,0.3,30,85,28,2,24,15,0.9745762711864406,0.10434782608695652,Other
Hot Chocolate,short,Whole,0,236,190,7.0,4.0,0.2,15,70,26,2,22,15,0.8050847457627118,0.11578947368421053,Other
Hot Chocolate,short,Whole,1,236,250,12.0,7.0,0.3,35,80,28,2,24,15,1.0593220338983051,0.096,Other
Hot Chocolate,short,Soy,0,236,150,3.5,1.0,0.0,0,60,23,3,18,15,0.635593220338983,0.12,Other
Hot Chocolate,short,Soy,0,236,210,9.0,4.5,0.2,20,65,25,3,20,15,0.8898305084745762,0.09523809523809523,Other
Hot Chocolate,short,Coconut,0,236,140,5.0,4.5,0.0,0,70,23,2,20,15,0.5932203389830508,0.14285714285714285,Other
Hot Chocolate,short,Coconut,1,236,200,10.0,8.0,0.2,20,75,26,2,22,15,0.847457627118644,0.11,Other
Hot Chocolate,tall,Nonfat,0,354,210,2.0,1.0,0.0,5,110,37,3,32,20,0.5932203389830508,0.1523809523809524,Other
Hot Chocolate,tall,Nonfat,1,354,280,8.0,5.0,0.2,30,115,40,3,34,20,0.7909604519774012,0.12142857142857143,Other
Hot Chocolate,tall,2%,0,354,250,7.0,4.5,0.2,20,125,37,3,32,20,0.7062146892655368,0.128,Other
Hot Chocolate,tall,2%,1,354,320,13.0,8.0,0.4,45,130,39,3,34,20,0.903954802259887,0.10625,Other
Hot Chocolate,tall,Whole,0,354,280,10.0,6.0,0.3,25,110,37,3,32,20,0.7909604519774012,0.11428571428571428,Other
Hot Chocolate,tall,Whole,1,354,350,16.0,10.0,0.4,50,120,39,3,34,20,0.9887005649717514,0.09714285714285714,Other
Hot Chocolate,tall,Soy,0,354,220,6.0,1.5,0.0,0,95,32,4,25,20,0.6214689265536724,0.11363636363636363,Other
Hot Chocolate,tall,Soy,1,354,290,12.0,5.0,0.2,25,100,35,4,28,20,0.8192090395480226,0.09655172413793103,Other
Hot Chocolate,tall,Coconut,0,354,210,8.0,7.0,0.0,0,110,33,3,28,20,0.5932203389830508,0.13333333333333333,Other
Hot Chocolate,tall,Coconut,1,354,280,14.0,10.0,0.2,25,115,36,3,31,20,0.7909604519774012,0.11071428571428571,Other
Hot Chocolate,grande,Nonfat,0,473,270,2.5,1.5,0.0,5,140,47,4,41,25,0.5708245243128964,0.15185185185185185,Other
Hot Chocolate,grande,Nonfat,1,473,350,10.0,6.0,0.2,35,150,51,4,43,25,0.7399577167019028,0.12285714285714286,Other
Hot Chocolate,grande,2%,0,473,320,9.0,6.0,0.3,25,160,47,4,41,25,0.6765327695560254,0.128125,Other
Hot Chocolate,grande,2%,1,473,400,16.0,10.0,0.5,55,170,50,4,43,25,0.8456659619450317,0.1075,Other
Hot Chocolate,grande,Whole,0,473,360,13.0,8.0,0.3,35,150,47,4,41,25,0.7610993657505285,0.11388888888888889,Other
Hot Chocolate,grande,Whole,1,473,440,20.0,12.0,0.5,60,150,50,4,43,25,0.9302325581395349,0.09772727272727273,Other
Hot Chocolate,grande,Soy,0,473,280,8.0,2.0,0.0,0,125,41,5,32,25,0.5919661733615222,0.11428571428571428,Other
Hot Chocolate,grande,Soy,1,473,360,15.0,7.0,0.2,25,130,44,5,35,25,0.7610993657505285,0.09722222222222222,Other
Hot Chocolate,grande,Coconut,0,473,270,10.0,9.0,0.0,0,140,42,4,35,25,0.5708245243128964,0.12962962962962962,Other
Hot Chocolate,grande,Coconut,1,473,350,17.0,13.0,0.2,25,150,46,4,38,30,0.7399577167019028,0.10857142857142857,Other
Hot Chocolate,venti,Nonfat,0,591,350,3.5,2.0,0.0,10,180,63,5,55,35,0.5922165820642978,0.15714285714285714,Other
Hot Chocolate,venti,Nonfat,1,591,430,10.0,6.0,0.2,35,190,66,5,58,35,0.727580372250423,0.13488372093023257,Other
Hot Chocolate,venti,2%,0,591,420,11.0,7.0,0.4,35,200,62,5,55,35,0.7106598984771574,0.13095238095238096,Other
Hot Chocolate,venti,2%,1,591,500,19.0,12.0,0.5,60,210,66,5,57,35,0.8460236886632826,0.114,Other
Hot Chocolate,venti,Whole,0,591,470,17.0,10.0,0.4,45,190,62,5,55,35,0.7952622673434856,0.11702127659574468,Other
Hot Chocolate,venti,Whole,1,591,550,24.0,14.0,0.5,70,190,66,5,57,35,0.9306260575296108,0.10363636363636364,Other
Hot Chocolate,venti,Soy,0,591,370,9.0,2.5,0.0,0,160,55,7,44,35,0.626057529610829,0.11891891891891893,Other
Hot Chocolate,venti,Soy,1,591,450,17.0,7.0,0.2,25,170,58,7,46,35,0.7614213197969543,0.10222222222222223,Other
Hot Chocolate,venti,Coconut,0,591,360,13.0,11.0,0.0,0,180,57,5,48,35,0.6091370558375635,0.13333333333333333,Other
Hot Chocolate,venti,Coconut,1,591,430,20.0,15.0,0.2,25,190,60,5,51,35,0.727580372250423,0.1186046511627907,Other
Lemonade,tall,None,0,354,80,0.0,0.0,0.0,0,0,21,0,21,0,0.22598870056497175,0.2625,Other
Lemonade,grande,None,0,473,110,0.0,0.0,0.0,0,1,29,0,21,0,0.23255813953488372,0.19090909090909092,Other
Lemonade,venti,None,0,709,150,0.0,0.0,0.0,0,1,41,0,41,0,0.21156558533145275,0.2733333333333333,Other
Lemonade,trenta,None,0,887,180,0.0,0.0,0.0,0,1,49,0,49,0,0.20293122886133033,0.2722222222222222,Other
Skinny Hot Chocolate,short,None,0,236,80,1.0,0.5,0.0,5,85,12,2,8,0,0.3389830508474576,0.1,Other
Skinny Hot Chocolate,tall,None,0,354,130,1.5,1.0,0.1,5,125,18,3,13,0,0.3672316384180791,0.1,Other
Skinny Hot Chocolate,grande,None,0,473,170,1.5,1.0,0.1,5,160,24,4,17,0,0.3594080338266385,0.1,Other
Skinny Hot Chocolate,venti,None,0,591,210,2.0,1.5,0.1,10,210,30,5,21,0,0.3553299492385787,0.1,Other
White Hot Chocolate,short,Nonfat,0,236,180,3.0,2.5,0.0,5,125,31,0,30,0,0.7627118644067796,0.16666666666666666,Other
White Hot Chocolate,short,Nonfat,1,236,230,8.0,6.0,0.2,25,130,32,0,32,0,0.9745762711864406,0.1391304347826087,Other
White Hot Chocolate,short,2%,0,236,210,6.0,4.0,0.1,15,135,30,0,30,0,0.8898305084745762,0.14285714285714285,Other
White Hot Chocolate,short,2%,1,236,260,11.0,7.0,0.3,35,140,32,0,31,0,1.1016949152542372,0.11923076923076924,Other
White Hot Chocolate,short,Whole,0,236,220,8.0,5.0,0.2,20,125,30,0,30,0,0.9322033898305084,0.13636363636363635,Other
White Hot Chocolate,short,Whole,1,236,280,14.0,9.0,0.3,40,130,32,0,31,0,1.1864406779661016,0.11071428571428571,Other
White Hot Chocolate,short,Soy,0,236,190,5.0,2.5,0.0,5,115,27,1,26,0,0.8050847457627118,0.1368421052631579,Other
White Hot Chocolate,short,Soy,0,236,240,11.0,6.0,0.2,20,120,29,1,27,0,1.0169491525423728,0.1125,Other
White Hot Chocolate,short,Coconut,0,236,180,7.0,6.0,0.0,5,125,28,0,28,0,0.7627118644067796,0.15555555555555556,Other
White Hot Chocolate,short,Coconut,1,236,230,12.0,9.0,0.2,20,130,30,0,29,0,0.9745762711864406,0.12608695652173912,Other
White Hot Chocolate,tall,Nonfat,0,354,270,4.5,3.5,0.0,10,190,46,0,46,0,0.7627118644067796,0.17037037037037037,Other
White Hot Chocolate,tall,Nonfat,1,354,330,11.0,7.0,0.2,30,200,48,0,47,0,0.9322033898305084,0.14242424242424243,Other
White Hot Chocolate,tall,2%,0,354,310,9.0,6.0,0.2,25,200,46,0,46,0,0.8757062146892656,0.14838709677419354,Other
White Hot Chocolate,tall,2%,1,354,370,16.0,10.0,0.3,45,210,48,0,47,0,1.0451977401129944,0.12702702702702703,Other
White Hot Chocolate,tall,Whole,0,354,340,13.0,8.0,0.3,30,190,46,0,46,0,0.96045197740113,0.13529411764705881,Other
White Hot Chocolate,tall,Whole,1,354,400,19.0,12.0,0.4,55,200,48,0,47,0,1.1299435028248588,0.1175,Other
White Hot Chocolate,tall,Soy,0,354,280,8.0,4.0,0.0,5,180,41,1,39,0,0.7909604519774012,0.1392857142857143,Other
White Hot Chocolate,tall,Soy,1,354,340,14.0,8.0,0.2,25,180,43,1,40,0,0.96045197740113,0.11764705882352941,Other
White Hot Chocolate,tall,Coconut,0,354,270,10.0,9.0,0.0,5,190,42,0,42,0,0.7627118644067796,0.15555555555555556,Other
White Hot Chocolate,tall,Coconut,1,354,330,16.0,13.0,0.2,25,190,44,0,43,0,0.9322033898305084,0.1303030303030303,Other
White Hot Chocolate,grande,Nonfat,0,473,360,6.0,5.0,0.0,10,250,61,0,61,0,0.7610993657505285,0.16944444444444445,Other
White Hot Chocolate,grande,Nonfat,1,473,430,13.0,9.0,0.2,40,260,63,0,62,0,0.9090909090909091,0.14418604651162792,Other
White Hot Chocolate,grande,2%,0,473,410,12.0,8.0,0.2,30,270,61,0,60,0,0.8668076109936576,0.14634146341463414,Other
White Hot Chocolate,grande,2%,1,473,480,19.0,12.0,0.4,60,270,63,0,62,0,1.014799154334038,0.12916666666666668,Other
White Hot Chocolate,grande,Whole,0,473,450,17.0,11.0,0.3,40,250,61,0,60,0,0.9513742071881607,0.13333333333333333,Other
White Hot Chocolate,grande,Whole,1,473,520,24.0,15.0,0.5,65,260,63,0,62,0,1.0993657505285412,0.11923076923076924,Other
White Hot Chocolate,grande,Soy,0,473,370,11.0,5.0,0.0,5,230,55,1,52,0,0.7822410147991543,0.14054054054054055,Other
White Hot Chocolate,grande,Soy,1,473,440,18.0,10.0,0.2,30,240,57,1,53,0,0.9302325581395349,0.12045454545454545,Other
White Hot Chocolate,grande,Coconut,0,473,360,13.0,12.0,0.0,5,250,56,0,55,0,0.7610993657505285,0.1527777777777778,Other
White Hot Chocolate,grande,Coconut,1,473,430,20.0,16.0,0.2,30,250,58,0,57,0,0.9090909090909091,0.1325581395348837,Other
White Hot Chocolate,venti,Nonfat,0,591,450,7.0,6.0,0.0,15,320,77,0,77,0,0.7614213197969543,0.1711111111111111,Other
White Hot Chocolate,venti,Nonfat,1,591,520,14.0,10.0,0.2,40,320,79,0,78,0,0.8798646362098139,0.15,Other
White Hot Chocolate,venti,2%,0,591,520,16.0,10.0,0.3,40,340,76,0,76,0,0.8798646362098139,0.14615384615384616,Other
White Hot Chocolate,venti,2%,1,591,590,23.0,15.0,0.5,65,350,78,0,78,0,0.9983079526226735,0.13220338983050847,Other
White Hot Chocolate,venti,Whole,0,591,570,21.0,14.0,0.4,50,320,76,0,76,0,0.9644670050761421,0.13333333333333333,Other
White Hot Chocolate,venti,Whole,1,591,640,28.0,18.0,0.5,75,330,78,0,78,0,1.0829103214890017,0.121875,Other
White Hot Chocolate,venti,Soy,0,591,470,14.0,7.0,0.0,5,290,69,2,65,0,0.7952622673434856,0.13829787234042554,Other
White Hot Chocolate,venti,Soy,1,591,540,21.0,11.0,0.2,30,300,71,2,67,0,0.9137055837563451,0.12407407407407407,Other
White Hot Chocolate,venti,Coconut,0,591,450,17.0,15.0,0.0,5,310,71,0,69,0,0.7614213197969543,0.15333333333333332,Other
White Hot Chocolate,venti,Coconut,1,591,520,24.0,20.0,0.2,30,320,73,0,71,0,0.8798646362098139,0.13653846153846153,Other
Protein & Fibre Powder,1 scoop,None,0,0,30,0.1,0.1,0.0,0,45,1,1,0,0,inf,0.0,Other
Matcha Green Tea Powder,1 scoop,None,0,0,25,0.1,0.0,0.0,0,0,6,0,5,25,inf,0.2,Tea
Espresso shot,1 shot,None,0,0,5,0.1,0.0,0.0,0,0,1,0,0,75,inf,0.0,Espresso Drinks
